experiment,family,model,score,hyperparameters,threshold_source,data_split,metric_split,n_samples,n_id,n_ood,auroc,aupr,fpr95,threshold,f1,precision,recall,tpr,fpr,accuracy,balanced_accuracy,tn,fp,fn,tp,fit_seconds,model_source,model_key,score_seconds
experiment1_overall_comparison,Classifier-output scoring,Gaussian Naive Bayes + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.8363445803438601,0.9240483059882112,0.47580645161290325,4.344025239406933e-43,0.9108744394618834,0.876010781671159,0.9486281377699942,0.9486281377699942,0.4637096774193548,0.8560434585785424,0.7424592301753197,266,230,88,1625,0.00019079213961958885,loaded,gnb_entropy,
experiment1_overall_comparison,Classifier-output scoring,Gaussian Naive Bayes + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.7706284421715184,0.7289951686842355,1.0,4.344025239406933e-43,0.7643724696356275,0.6723646723646723,0.8855534709193246,0.8855534709193246,0.4637096774193548,0.717201166180758,0.7109218967499848,266,230,61,472,0.00019079213961958885,loaded,gnb_entropy,
experiment1_overall_comparison,Classifier-output scoring,Gaussian Naive Bayes + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.8660282258064516,0.910664332735631,0.3407258064516129,4.344025239406933e-43,0.8997268825595006,0.8336948662328272,0.9771186440677966,0.9771186440677966,0.4637096774193548,0.8466587112171837,0.7567044833242209,266,230,27,1153,0.00019079213961958885,loaded,gnb_entropy,
experiment1_overall_comparison,Classifier-output scoring,Gaussian Naive Bayes + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.8318885121032598,0.9246049528288889,1.0,4.344025239406933e-43,0.9021731486039806,0.8691056910569106,0.9378564117561047,0.9378564117561047,0.48689516129032256,0.8423438739657713,0.725480625232891,1018,966,425,6414,0.00019079213961958885,loaded,gnb_entropy,0.15789400041103363
experiment1_overall_comparison,Classifier-output scoring,Gaussian Naive Bayes + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.7539169765985696,0.7286281345591601,1.0,4.344025239406933e-43,0.7425562082236176,0.654876741693462,0.8573433115060805,0.8573433115060805,0.48689516129032256,0.6916545366327026,0.6852240751078789,1018,966,305,1833,0.00019079213961958885,loaded,gnb_entropy,0.15789400041103363
experiment1_overall_comparison,Classifier-output scoring,Gaussian Naive Bayes + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.8673497209756332,0.9129424145789208,0.3629032258064516,4.344025239406933e-43,0.8940281030444965,0.8258518117901569,0.9744735162731334,0.9744735162731334,0.48689516129032256,0.83754674644727,0.7437891774914054,1018,966,120,4581,0.00019079213961958885,loaded,gnb_entropy,0.15789400041103363
experiment1_overall_comparison,Classifier-output scoring,Gaussian Naive Bayes + Margin,Margin,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.759725792328117,0.886028188022661,1.0,0.0,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.00018858397379517555,loaded,gnb_margin,
experiment1_overall_comparison,Classifier-output scoring,Gaussian Naive Bayes + Margin,Margin,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.6840578284815105,0.65181478640461,1.0,0.0,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.00018858397379517555,loaded,gnb_margin,
experiment1_overall_comparison,Classifier-output scoring,Gaussian Naive Bayes + Margin,Margin,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.7939046268452707,0.8668215962907767,1.0,0.0,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.00018858397379517555,loaded,gnb_margin,
experiment1_overall_comparison,Classifier-output scoring,Gaussian Naive Bayes + Margin,Margin,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.7520764522378767,0.8858051398185417,1.0,0.0,0.8733239688417826,0.775133174657146,1.0,1.0,1.0,0.775133174657146,0.5,0,1984,0,6839,0.00018858397379517555,loaded,gnb_margin,0.16237141657620668
experiment1_overall_comparison,Classifier-output scoring,Gaussian Naive Bayes + Margin,Margin,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.6679514224176952,0.6547762615797312,1.0,0.0,0.6830670926517571,0.5186802523047065,1.0,1.0,1.0,0.5186802523047065,0.5,0,1984,0,2138,0.00018858397379517555,loaded,gnb_margin,0.16237141657620668
experiment1_overall_comparison,Classifier-output scoring,Gaussian Naive Bayes + Margin,Margin,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.7903362509520966,0.8676977188184016,1.0,0.0,0.8257509221851397,0.7032161555721765,1.0,1.0,1.0,0.7032161555721765,0.5,0,1984,0,4701,0.00018858397379517555,loaded,gnb_margin,0.16237141657620668
experiment1_overall_comparison,Classifier-output scoring,Gaussian Naive Bayes + MaxLogit_logprob_proxy,MaxLogit_logprob_proxy,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.7318154106171028,0.8743450903385425,1.0,-0.0,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.0001854579895734787,loaded,gnb_max_logit,
experiment1_overall_comparison,Classifier-output scoring,Gaussian Naive Bayes + MaxLogit_logprob_proxy,MaxLogit_logprob_proxy,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.6603257580342552,0.6346707333302496,1.0,-0.0,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.0001854579895734787,loaded,gnb_max_logit,
experiment1_overall_comparison,Classifier-output scoring,Gaussian Naive Bayes + MaxLogit_logprob_proxy,MaxLogit_logprob_proxy,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.7641069231820665,0.8506241555837284,1.0,-0.0,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.0001854579895734787,loaded,gnb_max_logit,
experiment1_overall_comparison,Classifier-output scoring,Gaussian Naive Bayes + MaxLogit_logprob_proxy,MaxLogit_logprob_proxy,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.7238931336641369,0.8734188967953769,1.0,-0.0,0.8733239688417826,0.775133174657146,1.0,1.0,1.0,0.775133174657146,0.5,0,1984,0,6839,0.0001854579895734787,loaded,gnb_max_logit,0.15741012478247285
experiment1_overall_comparison,Classifier-output scoring,Gaussian Naive Bayes + MaxLogit_logprob_proxy,MaxLogit_logprob_proxy,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.6517139454268386,0.6409502535197361,1.0,-0.0,0.6830670926517571,0.5186802523047065,1.0,1.0,1.0,0.5186802523047065,0.5,0,1984,0,2138,0.0001854579895734787,loaded,gnb_max_logit,0.15741012478247285
experiment1_overall_comparison,Classifier-output scoring,Gaussian Naive Bayes + MaxLogit_logprob_proxy,MaxLogit_logprob_proxy,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.7567200012351523,0.8488989107757635,1.0,-0.0,0.8257509221851397,0.7032161555721765,1.0,1.0,1.0,0.7032161555721765,0.5,0,1984,0,4701,0.0001854579895734787,loaded,gnb_max_logit,0.15741012478247285
experiment1_overall_comparison,Classifier-output scoring,LDA + MSP,MSP,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.6880208039093838,0.8560480065894049,1.0,0.0,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.00225245812907815,loaded,lda_msp,
experiment1_overall_comparison,Classifier-output scoring,LDA + MSP,MSP,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.6109911184409611,0.5849932509771832,1.0,0.0,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.00225245812907815,loaded,lda_msp,
experiment1_overall_comparison,Classifier-output scoring,LDA + MSP,MSP,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.7228147211591033,0.8298460908302748,1.0,0.0,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.00225245812907815,loaded,lda_msp,
experiment1_overall_comparison,Classifier-output scoring,LDA + MSP,MSP,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.6819450692541353,0.8541773592169462,1.0,0.0,0.8733239688417826,0.775133174657146,1.0,1.0,1.0,0.775133174657146,0.5,0,1984,0,6839,0.00225245812907815,loaded,lda_msp,0.009664291981607676
experiment1_overall_comparison,Classifier-output scoring,LDA + MSP,MSP,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.590934798311657,0.5873309211355718,1.0,0.0,0.6830670926517571,0.5186802523047065,1.0,1.0,1.0,0.5186802523047065,0.5,0,1984,0,2138,0.00225245812907815,loaded,lda_msp,0.009664291981607676
experiment1_overall_comparison,Classifier-output scoring,LDA + MSP,MSP,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.7233362539542033,0.8287650193676603,1.0,0.0,0.8257509221851397,0.7032161555721765,1.0,1.0,1.0,0.7032161555721765,0.5,0,1984,0,4701,0.00225245812907815,loaded,lda_msp,0.009664291981607676
experiment1_overall_comparison,Classifier-output scoring,LDA + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.7752304483739149,0.8988420566162624,1.0,0.0,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.0003619999624788761,loaded,lda_entropy,
experiment1_overall_comparison,Classifier-output scoring,LDA + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.718572217514979,0.6693703046347859,1.0,0.0,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.0003619999624788761,loaded,lda_entropy,
experiment1_overall_comparison,Classifier-output scoring,LDA + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.8008226831601969,0.8799769940219813,1.0,0.0,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.0003619999624788761,loaded,lda_entropy,
experiment1_overall_comparison,Classifier-output scoring,LDA + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.7685744252012886,0.8962959227751277,1.0,0.0,0.8733239688417826,0.775133174657146,1.0,1.0,1.0,0.775133174657146,0.5,0,1984,0,6839,0.0003619999624788761,loaded,lda_entropy,0.012711958028376102
experiment1_overall_comparison,Classifier-output scoring,LDA + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.6904987326111227,0.6606054497349688,1.0,0.0,0.6830670926517571,0.5186802523047065,1.0,1.0,1.0,0.5186802523047065,0.5,0,1984,0,2138,0.0003619999624788761,loaded,lda_entropy,0.012711958028376102
experiment1_overall_comparison,Classifier-output scoring,LDA + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.8040830043882221,0.8797814397066811,1.0,0.0,0.8257509221851397,0.7032161555721765,1.0,1.0,1.0,0.7032161555721765,0.5,0,1984,0,4701,0.0003619999624788761,loaded,lda_entropy,0.012711958028376102
experiment1_overall_comparison,Classifier-output scoring,LDA + Margin,Margin,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.6890271029885318,0.8567070324877446,1.0,0.0,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.00035404227674007416,loaded,lda_margin,
experiment1_overall_comparison,Classifier-output scoring,LDA + Margin,Margin,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.6113145312594565,0.5858086684964159,1.0,0.0,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.00035404227674007416,loaded,lda_margin,
experiment1_overall_comparison,Classifier-output scoring,LDA + Margin,Margin,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.7241294764898851,0.8308063815300658,1.0,0.0,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.00035404227674007416,loaded,lda_margin,
experiment1_overall_comparison,Classifier-output scoring,LDA + Margin,Margin,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.684160519128905,0.8549498551304683,1.0,0.0,0.8733239688417826,0.775133174657146,1.0,1.0,1.0,0.775133174657146,0.5,0,1984,0,6839,0.00035404227674007416,loaded,lda_margin,0.014688124880194664
experiment1_overall_comparison,Classifier-output scoring,LDA + Margin,Margin,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.5934528378572075,0.5886948525173089,1.0,0.0,0.6830670926517571,0.5186802523047065,1.0,1.0,1.0,0.5186802523047065,0.5,0,1984,0,2138,0.00035404227674007416,loaded,lda_margin,0.014688124880194664
experiment1_overall_comparison,Classifier-output scoring,LDA + Margin,Margin,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.7254140869993343,0.8296907413668192,1.0,0.0,0.8257509221851397,0.7032161555721765,1.0,1.0,1.0,0.7032161555721765,0.5,0,1984,0,4701,0.00035404227674007416,loaded,lda_margin,0.014688124880194664
experiment1_overall_comparison,Classifier-output scoring,LDA + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.9129062858972186,0.975440954816587,0.5342741935483871,-232.3492889404297,0.9040852575488455,0.9171171171171171,0.8914185639229422,0.8914185639229422,0.2782258064516129,0.8533272974196469,0.8065963787356647,358,138,186,1527,0.0003831670619547367,loaded,lda_max_logit,
experiment1_overall_comparison,Classifier-output scoring,LDA + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.8198609514010773,0.8275572026164764,0.7479838709677419,-232.3492889404297,0.7710622710622711,0.7531305903398927,0.7898686679174484,0.7898686679174484,0.2782258064516129,0.7570456754130224,0.7558214307329177,358,138,112,421,0.0003831670619547367,loaded,lda_max_logit,
experiment1_overall_comparison,Classifier-output scoring,LDA + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.9549343903772551,0.9836688950595911,0.4314516129032258,-232.3492889404297,0.9125412541254125,0.8890675241157556,0.9372881355932203,0.9372881355932203,0.2782258064516129,0.8735083532219571,0.8295311645708037,358,138,74,1106,0.0003831670619547367,loaded,lda_max_logit,
experiment1_overall_comparison,Classifier-output scoring,LDA + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.9084197192100336,0.9739428413798251,0.5625,-232.3492889404297,0.8973654916512059,0.9110910186859554,0.884047375347273,0.884047375347273,0.2973790322580645,0.8432505950357021,0.7933341715446043,1394,590,793,6046,0.0003831670619547367,loaded,lda_max_logit,0.0068582091480493546
experiment1_overall_comparison,Classifier-output scoring,LDA + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.8114827412565255,0.8134306969517602,0.7449596774193549,-232.3492889404297,0.754337899543379,0.7368421052631579,0.7726847521047708,0.7726847521047708,0.2973790322580645,0.7389616690926735,0.7376528599233532,1394,590,486,1652,0.0003831670619547367,loaded,lda_max_logit,0.0068582091480493546
experiment1_overall_comparison,Classifier-output scoring,LDA + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.9525063515998655,0.9826460740728596,0.4490927419354839,-232.3492889404297,0.9073825503355705,0.8816211878009631,0.9346947457987662,0.9346947457987662,0.2973790322580645,0.8658189977561705,0.8186578567703509,1394,590,307,4394,0.0003831670619547367,loaded,lda_max_logit,0.0068582091480493546
experiment1_overall_comparison,Classifier-output scoring,LDA + Energy,Energy,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.9129086398131931,0.9754419948680165,0.5342741935483871,-232.3492889404297,0.9040852575488455,0.9171171171171171,0.8914185639229422,0.8914185639229422,0.2782258064516129,0.8533272974196469,0.8065963787356647,358,138,186,1527,0.0003504580818116665,loaded,lda_energy,
experiment1_overall_comparison,Classifier-output scoring,LDA + Energy,Energy,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.8198609514010773,0.8275572026164764,0.7479838709677419,-232.3492889404297,0.7710622710622711,0.7531305903398927,0.7898686679174484,0.7898686679174484,0.2782258064516129,0.7570456754130224,0.7558214307329177,358,138,112,421,0.0003504580818116665,loaded,lda_energy,
experiment1_overall_comparison,Classifier-output scoring,LDA + Energy,Energy,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.9549378075451065,0.9836705574098854,0.4314516129032258,-232.3492889404297,0.9125412541254125,0.8890675241157556,0.9372881355932203,0.9372881355932203,0.2782258064516129,0.8735083532219571,0.8295311645708037,358,138,74,1106,0.0003504580818116665,loaded,lda_energy,
experiment1_overall_comparison,Classifier-output scoring,LDA + Energy,Energy,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.908419645510332,0.9739428225379266,0.5625,-232.3492889404297,0.8973654916512059,0.9110910186859554,0.884047375347273,0.884047375347273,0.2973790322580645,0.8432505950357021,0.7933341715446043,1394,590,793,6046,0.0003504580818116665,loaded,lda_energy,0.012628416996449232
experiment1_overall_comparison,Classifier-output scoring,LDA + Energy,Energy,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.8114820340082681,0.8134276777232161,0.7449596774193549,-232.3492889404297,0.754337899543379,0.7368421052631579,0.7726847521047708,0.7726847521047708,0.2973790322580645,0.7389616690926735,0.7376528599233532,1394,590,486,1652,0.0003504580818116665,loaded,lda_energy,0.012628416996449232
experiment1_overall_comparison,Classifier-output scoring,LDA + Energy,Energy,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.9525065660360528,0.9826461123853283,0.4490927419354839,-232.3492889404297,0.9073825503355705,0.8816211878009631,0.9346947457987662,0.9346947457987662,0.2973790322580645,0.8658189977561705,0.8186578567703509,1394,590,307,4394,0.0003504580818116665,loaded,lda_energy,0.012628416996449232
experiment1_overall_comparison,Classifier-output scoring,QDA + MSP,MSP,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.5024845583112066,0.7777084851035345,1.0,0.0,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.003213082905858755,loaded,qda_msp,
experiment1_overall_comparison,Classifier-output scoring,QDA + MSP,MSP,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.5570757429038311,0.5585506242771505,1.0,0.0,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.003213082905858755,loaded,qda_msp,
experiment1_overall_comparison,Classifier-output scoring,QDA + MSP,MSP,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.4778259978130126,0.6968570004073128,1.0,0.0,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.003213082905858755,loaded,qda_msp,
experiment1_overall_comparison,Classifier-output scoring,QDA + MSP,MSP,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.5081091412982468,0.7787052483946815,1.0,0.0,0.8733239688417826,0.775133174657146,1.0,1.0,1.0,0.775133174657146,0.5,0,1984,0,6839,0.003213082905858755,loaded,qda_msp,0.09001699974760413
experiment1_overall_comparison,Classifier-output scoring,QDA + MSP,MSP,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.5560382262968104,0.5597139886885312,1.0,0.0,0.6830670926517571,0.5186802523047065,1.0,1.0,1.0,0.5186802523047065,0.5,0,1984,0,2138,0.003213082905858755,loaded,qda_msp,0.09001699974760413
experiment1_overall_comparison,Classifier-output scoring,QDA + MSP,MSP,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.4863111443344244,0.696482592720497,1.0,0.0,0.8257509221851397,0.7032161555721765,1.0,1.0,1.0,0.7032161555721765,0.5,0,1984,0,4701,0.003213082905858755,loaded,qda_msp,0.09001699974760413
experiment1_overall_comparison,Classifier-output scoring,QDA + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.524592537144794,0.7823413664047209,1.0,0.0,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.000599707942456007,loaded,qda_entropy,
experiment1_overall_comparison,Classifier-output scoring,QDA + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.6286369757307995,0.6042211201137957,1.0,0.0,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.000599707942456007,loaded,qda_entropy,
experiment1_overall_comparison,Classifier-output scoring,QDA + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.4775961932750136,0.6884375166620642,1.0,0.0,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.000599707942456007,loaded,qda_entropy,
experiment1_overall_comparison,Classifier-output scoring,QDA + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.5298389823663145,0.7844319349491233,1.0,0.0,0.8733239688417826,0.775133174657146,1.0,1.0,1.0,0.775133174657146,0.5,0,1984,0,6839,0.000599707942456007,loaded,qda_entropy,0.09227762511000037
experiment1_overall_comparison,Classifier-output scoring,QDA + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.6248736383113552,0.6027859370332076,1.0,0.0,0.6830670926517571,0.5186802523047065,1.0,1.0,1.0,0.5186802523047065,0.5,0,1984,0,2138,0.000599707942456007,loaded,qda_entropy,0.09227762511000037
experiment1_overall_comparison,Classifier-output scoring,QDA + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.4866175200369174,0.6915116155249974,1.0,0.0,0.8257509221851397,0.7032161555721765,1.0,1.0,1.0,0.7032161555721765,0.5,0,1984,0,4701,0.000599707942456007,loaded,qda_entropy,0.09227762511000037
experiment1_overall_comparison,Classifier-output scoring,QDA + Margin,Margin,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.5039745871231381,0.7777516790564705,1.0,0.0,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.00047458428889513016,loaded,qda_margin,
experiment1_overall_comparison,Classifier-output scoring,QDA + Margin,Margin,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.5586814591781154,0.5590834251025374,1.0,0.0,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.00047458428889513016,loaded,qda_margin,
experiment1_overall_comparison,Classifier-output scoring,QDA + Margin,Margin,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.4792637711864407,0.6966507971662688,1.0,0.0,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.00047458428889513016,loaded,qda_margin,
experiment1_overall_comparison,Classifier-output scoring,QDA + Margin,Margin,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.5081802983599752,0.7788836832799165,1.0,0.0,0.8733239688417826,0.775133174657146,1.0,1.0,1.0,0.775133174657146,0.5,0,1984,0,6839,0.00047458428889513016,loaded,qda_margin,0.09228295786306262
experiment1_overall_comparison,Classifier-output scoring,QDA + Margin,Margin,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.5568947039364495,0.5605864676283738,1.0,0.0,0.6830670926517571,0.5186802523047065,1.0,1.0,1.0,0.5186802523047065,0.5,0,1984,0,2138,0.00047458428889513016,loaded,qda_margin,0.09228295786306262
experiment1_overall_comparison,Classifier-output scoring,QDA + Margin,Margin,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.4860251400697174,0.6964751754503878,1.0,0.0,0.8257509221851397,0.7032161555721765,1.0,1.0,1.0,0.7032161555721765,0.5,0,1984,0,4701,0.00047458428889513016,loaded,qda_margin,0.09228295786306262
experiment1_overall_comparison,Classifier-output scoring,QDA + MaxLogit_logprob_proxy,MaxLogit_logprob_proxy,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.9558193510724442,0.9870334100123532,0.2762096774193548,-72.27883911132812,0.9399773499433749,0.9125893347993403,0.9690601284296556,0.9690601284296556,0.32056451612903225,0.9040289723856949,0.8242478061503117,337,159,53,1660,0.00044566625729203224,loaded,qda_max_logit,
experiment1_overall_comparison,Classifier-output scoring,QDA + MaxLogit_logprob_proxy,MaxLogit_logprob_proxy,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.8633003994432005,0.8496193730324387,0.4375,-72.27883911132812,0.8191126279863481,0.7511737089201878,0.900562851782364,0.900562851782364,0.32056451612903225,0.793974732750243,0.7899991678266658,337,159,53,480,0.00044566625729203224,loaded,qda_max_logit,
experiment1_overall_comparison,Classifier-output scoring,QDA + MaxLogit_logprob_proxy,MaxLogit_logprob_proxy,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.9976096910880262,0.9988902245202227,0.012096774193548387,-72.27883911132812,0.9368797141722905,0.8812546676624347,1.0,1.0,0.32056451612903225,0.9051312649164678,0.8397177419354839,337,159,0,1180,0.00044566625729203224,loaded,qda_max_logit,
experiment1_overall_comparison,Classifier-output scoring,QDA + MaxLogit_logprob_proxy,MaxLogit_logprob_proxy,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.953862218113382,0.9860395193480225,0.2767137096774194,-72.27883911132812,0.9371775846229948,0.9068654266958425,0.9695861968123994,0.9695861968123994,0.3432459677419355,0.8992406211039329,0.8131701145352319,1303,681,208,6631,0.00044566625729203224,loaded,qda_max_logit,0.08647066680714488
experiment1_overall_comparison,Classifier-output scoring,QDA + MaxLogit_logprob_proxy,MaxLogit_logprob_proxy,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.8594898099671082,0.8368756268328451,0.4440524193548387,-72.27883911132812,0.8128026953042746,0.7391803906549215,0.9027128157156221,0.9027128157156221,0.3432459677419355,0.7843279961183891,0.7797334239868433,1303,681,208,1930,0.00044566625729203224,loaded,qda_max_logit,0.08647066680714488
experiment1_overall_comparison,Classifier-output scoring,QDA + MaxLogit_logprob_proxy,MaxLogit_logprob_proxy,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.9967824922288326,0.9982065028858987,0.010080645161290322,-72.27883911132812,0.932460577209164,0.8734671125975474,1.0,1.0,0.3432459677419355,0.8981301421091997,0.8283770161290323,1303,681,0,4701,0.00044566625729203224,loaded,qda_max_logit,0.08647066680714488
