experiment,family,model,score,hyperparameters,threshold_source,data_split,metric_split,n_samples,n_id,n_ood,auroc,aupr,fpr95,threshold,f1,precision,recall,tpr,fpr,accuracy,balanced_accuracy,tn,fp,fn,tp,fit_seconds,model_key,classifier_key,model_source,id_accuracy,id_macro_f1,has_raw_decision_scores,msp_confidence_threshold,id_mean_confidence,ood_mean_confidence,ood_p90_confidence,ood_high_conf_count,ood_high_conf_rate,score_seconds
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.7752304483739149,0.8988420566162624,1.0,0.0,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.000588791910558939,lda_entropy,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9863121236303225,1.0,1642,0.9585522475189726,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.718572217514979,0.6693703046347859,1.0,0.0,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.000588791910558939,lda_entropy,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9958807105665336,1.0,527,0.9887429643527205,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.8008226831601969,0.8799769940219813,1.0,0.0,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.000588791910558939,lda_entropy,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9819900415650679,1.0,1115,0.9449152542372882,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.7685744252012886,0.8962959227751277,1.0,0.0,0.8733239688417826,0.775133174657146,1.0,1.0,1.0,0.775133174657146,0.5,0,1984,0,6839,0.000588791910558939,lda_entropy,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.9972616149903368,0.9868167907700591,1.0,6558,0.9589121216552128,0.014028457924723625
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.6904987326111227,0.6606054497349688,1.0,0.0,0.6830670926517571,0.5186802523047065,1.0,1.0,1.0,0.5186802523047065,0.5,0,1984,0,2138,0.000588791910558939,lda_entropy,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.9972616149903368,0.9921292036696141,1.0,2085,0.9752104770813844,0.014028457924723625
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.8040830043882221,0.8797814397066811,1.0,0.0,0.8257509221851397,0.7032161555721765,1.0,1.0,1.0,0.7032161555721765,0.5,0,1984,0,4701,0.000588791910558939,lda_entropy,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.9972616149903368,0.9844007221082319,1.0,4473,0.9514996809189534,0.014028457924723625
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Margin,Margin,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.6890271029885318,0.8567070324877446,1.0,0.0,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.0004474581219255924,lda_margin,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9863121236303225,1.0,1642,0.9585522475189726,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Margin,Margin,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.6113145312594565,0.5858086684964159,1.0,0.0,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.0004474581219255924,lda_margin,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9958807105665336,1.0,527,0.9887429643527205,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Margin,Margin,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.7241294764898851,0.8308063815300658,1.0,0.0,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.0004474581219255924,lda_margin,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9819900415650679,1.0,1115,0.9449152542372882,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Margin,Margin,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.684160519128905,0.8549498551304683,1.0,0.0,0.8733239688417826,0.775133174657146,1.0,1.0,1.0,0.775133174657146,0.5,0,1984,0,6839,0.0004474581219255924,lda_margin,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.9972616149903368,0.9868167907700591,1.0,6558,0.9589121216552128,0.017199875321239233
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Margin,Margin,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.5934528378572075,0.5886948525173089,1.0,0.0,0.6830670926517571,0.5186802523047065,1.0,1.0,1.0,0.5186802523047065,0.5,0,1984,0,2138,0.0004474581219255924,lda_margin,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.9972616149903368,0.9921292036696141,1.0,2085,0.9752104770813844,0.017199875321239233
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Margin,Margin,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.7254140869993343,0.8296907413668192,1.0,0.0,0.8257509221851397,0.7032161555721765,1.0,1.0,1.0,0.7032161555721765,0.5,0,1984,0,4701,0.0004474581219255924,lda_margin,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.9972616149903368,0.9844007221082319,1.0,4473,0.9514996809189534,0.017199875321239233
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.9129062858972186,0.975440954816587,0.5342741935483871,-232.3492889404297,0.9040852575488455,0.9171171171171171,0.8914185639229422,0.8914185639229422,0.2782258064516129,0.8533272974196469,0.8065963787356647,358,138,186,1527,0.0004552500322461128,lda_max_logit,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9863121236303225,1.0,1642,0.9585522475189726,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.8198609514010773,0.8275572026164764,0.7479838709677419,-232.3492889404297,0.7710622710622711,0.7531305903398927,0.7898686679174484,0.7898686679174484,0.2782258064516129,0.7570456754130224,0.7558214307329177,358,138,112,421,0.0004552500322461128,lda_max_logit,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9958807105665336,1.0,527,0.9887429643527205,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.9549343903772551,0.9836688950595911,0.4314516129032258,-232.3492889404297,0.9125412541254125,0.8890675241157556,0.9372881355932203,0.9372881355932203,0.2782258064516129,0.8735083532219571,0.8295311645708037,358,138,74,1106,0.0004552500322461128,lda_max_logit,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9819900415650679,1.0,1115,0.9449152542372882,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.9084197192100336,0.9739428413798251,0.5625,-232.3492889404297,0.8973654916512059,0.9110910186859554,0.884047375347273,0.884047375347273,0.2973790322580645,0.8432505950357021,0.7933341715446043,1394,590,793,6046,0.0004552500322461128,lda_max_logit,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.9972616149903368,0.9868167907700591,1.0,6558,0.9589121216552128,0.008450166787952185
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.8114827412565255,0.8134306969517602,0.7449596774193549,-232.3492889404297,0.754337899543379,0.7368421052631579,0.7726847521047708,0.7726847521047708,0.2973790322580645,0.7389616690926735,0.7376528599233532,1394,590,486,1652,0.0004552500322461128,lda_max_logit,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.9972616149903368,0.9921292036696141,1.0,2085,0.9752104770813844,0.008450166787952185
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.9525063515998655,0.9826460740728596,0.4490927419354839,-232.3492889404297,0.9073825503355705,0.8816211878009631,0.9346947457987662,0.9346947457987662,0.2973790322580645,0.8658189977561705,0.8186578567703509,1394,590,307,4394,0.0004552500322461128,lda_max_logit,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.9972616149903368,0.9844007221082319,1.0,4473,0.9514996809189534,0.008450166787952185
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Energy,Energy,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.9129086398131931,0.9754419948680165,0.5342741935483871,-232.3492889404297,0.9040852575488455,0.9171171171171171,0.8914185639229422,0.8914185639229422,0.2782258064516129,0.8533272974196469,0.8065963787356647,358,138,186,1527,0.0003975001163780689,lda_energy,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9863121236303225,1.0,1642,0.9585522475189726,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Energy,Energy,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.8198609514010773,0.8275572026164764,0.7479838709677419,-232.3492889404297,0.7710622710622711,0.7531305903398927,0.7898686679174484,0.7898686679174484,0.2782258064516129,0.7570456754130224,0.7558214307329177,358,138,112,421,0.0003975001163780689,lda_energy,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9958807105665336,1.0,527,0.9887429643527205,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Energy,Energy,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.9549378075451065,0.9836705574098854,0.4314516129032258,-232.3492889404297,0.9125412541254125,0.8890675241157556,0.9372881355932203,0.9372881355932203,0.2782258064516129,0.8735083532219571,0.8295311645708037,358,138,74,1106,0.0003975001163780689,lda_energy,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.997767431333189,0.9819900415650679,1.0,1115,0.9449152542372882,
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Energy,Energy,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.908419645510332,0.9739428225379266,0.5625,-232.3492889404297,0.8973654916512059,0.9110910186859554,0.884047375347273,0.884047375347273,0.2973790322580645,0.8432505950357021,0.7933341715446043,1394,590,793,6046,0.0003975001163780689,lda_energy,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.9972616149903368,0.9868167907700591,1.0,6558,0.9589121216552128,0.014060957822948694
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Energy,Energy,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.8114820340082681,0.8134276777232161,0.7449596774193549,-232.3492889404297,0.754337899543379,0.7368421052631579,0.7726847521047708,0.7726847521047708,0.2973790322580645,0.7389616690926735,0.7376528599233532,1394,590,486,1652,0.0003975001163780689,lda_energy,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.9972616149903368,0.9921292036696141,1.0,2085,0.9752104770813844,0.014060957822948694
experiment4_accuracy_vs_ood,Classifier-output scoring,LDA + Energy,Energy,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.9525065660360528,0.9826461123853283,0.4490927419354839,-232.3492889404297,0.9073825503355705,0.8816211878009631,0.9346947457987662,0.9346947457987662,0.2973790322580645,0.8658189977561705,0.8186578567703509,1394,590,307,4394,0.0003975001163780689,lda_energy,lda,loaded,0.8981854838709677,0.8982119231191439,True,0.9,0.9972616149903368,0.9844007221082319,1.0,4473,0.9514996809189534,0.014060957822948694
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + MSP,MSP,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.5024845583112066,0.7777084851035345,1.0,0.0,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.0007740408182144165,qda_msp,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9970147999561176,0.9962008024091711,1.0,1687,0.98482194979568,
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + MSP,MSP,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.5570757429038311,0.5585506242771505,1.0,0.0,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.0007740408182144165,qda_msp,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9970147999561176,0.9941221328485809,1.0,521,0.9774859287054409,
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + MSP,MSP,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.4778259978130126,0.6968570004073128,1.0,0.0,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.0007740408182144165,qda_msp,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9970147999561176,0.9971397268801835,1.0,1166,0.988135593220339,
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + MSP,MSP,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.5081091412982468,0.7787052483946815,1.0,0.0,0.8733239688417826,0.775133174657146,1.0,1.0,1.0,0.775133174657146,0.5,0,1984,0,6839,0.0007740408182144165,qda_msp,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9963681353590139,0.9958132091589283,1.0,6750,0.9869864015206902,0.09402316715568304
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + MSP,MSP,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.5560382262968104,0.5597139886885312,1.0,0.0,0.6830670926517571,0.5186802523047065,1.0,1.0,1.0,0.5186802523047065,0.5,0,1984,0,2138,0.0007740408182144165,qda_msp,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9963681353590139,0.992126000098792,1.0,2085,0.9752104770813844,0.09402316715568304
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + MSP,MSP,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.4863111443344244,0.696482592720497,1.0,0.0,0.8257509221851397,0.7032161555721765,1.0,1.0,1.0,0.7032161555721765,0.5,0,1984,0,4701,0.0007740408182144165,qda_msp,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9963681353590139,0.9974901402311622,1.0,4665,0.99234205488194,0.09402316715568304
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.524592537144794,0.7823413664047209,1.0,0.0,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.0006281249225139618,qda_entropy,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9970147999561176,0.9962008024091711,1.0,1687,0.98482194979568,
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.6286369757307995,0.6042211201137957,1.0,0.0,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.0006281249225139618,qda_entropy,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9970147999561176,0.9941221328485809,1.0,521,0.9774859287054409,
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + Entropy,Entropy,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.4775961932750136,0.6884375166620642,1.0,0.0,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.0006281249225139618,qda_entropy,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9970147999561176,0.9971397268801835,1.0,1166,0.988135593220339,
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.5298389823663145,0.7844319349491233,1.0,0.0,0.8733239688417826,0.775133174657146,1.0,1.0,1.0,0.775133174657146,0.5,0,1984,0,6839,0.0006281249225139618,qda_entropy,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9963681353590139,0.9958132091589283,1.0,6750,0.9869864015206902,0.10123562533408403
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.6248736383113552,0.6027859370332076,1.0,0.0,0.6830670926517571,0.5186802523047065,1.0,1.0,1.0,0.5186802523047065,0.5,0,1984,0,2138,0.0006281249225139618,qda_entropy,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9963681353590139,0.992126000098792,1.0,2085,0.9752104770813844,0.10123562533408403
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + Entropy,Entropy,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.4866175200369174,0.6915116155249974,1.0,0.0,0.8257509221851397,0.7032161555721765,1.0,1.0,1.0,0.7032161555721765,0.5,0,1984,0,4701,0.0006281249225139618,qda_entropy,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9963681353590139,0.9974901402311622,1.0,4665,0.99234205488194,0.10123562533408403
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + Margin,Margin,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.5039745871231381,0.7777516790564705,1.0,0.0,0.8735339112697603,0.7754640108646447,1.0,1.0,1.0,0.7754640108646447,0.5,0,496,0,1713,0.0005336669273674488,qda_margin,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9970147999561176,0.9962008024091711,1.0,1687,0.98482194979568,
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + Margin,Margin,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.5586814591781154,0.5590834251025374,1.0,0.0,0.6824583866837388,0.5179786200194364,1.0,1.0,1.0,0.5179786200194364,0.5,0,496,0,533,0.0005336669273674488,qda_margin,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9970147999561176,0.9941221328485809,1.0,521,0.9774859287054409,
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + Margin,Margin,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.4792637711864407,0.6966507971662688,1.0,0.0,0.8263305322128851,0.7040572792362768,1.0,1.0,1.0,0.7040572792362768,0.5,0,496,0,1180,0.0005336669273674488,qda_margin,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9970147999561176,0.9971397268801835,1.0,1166,0.988135593220339,
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + Margin,Margin,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.5081802983599752,0.7788836832799165,1.0,0.0,0.8733239688417826,0.775133174657146,1.0,1.0,1.0,0.775133174657146,0.5,0,1984,0,6839,0.0005336669273674488,qda_margin,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9963681353590139,0.9958132091589283,1.0,6750,0.9869864015206902,0.09902383433654904
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + Margin,Margin,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.5568947039364495,0.5605864676283738,1.0,0.0,0.6830670926517571,0.5186802523047065,1.0,1.0,1.0,0.5186802523047065,0.5,0,1984,0,2138,0.0005336669273674488,qda_margin,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9963681353590139,0.992126000098792,1.0,2085,0.9752104770813844,0.09902383433654904
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + Margin,Margin,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.4860251400697174,0.6964751754503878,1.0,0.0,0.8257509221851397,0.7032161555721765,1.0,1.0,1.0,0.7032161555721765,0.5,0,1984,0,4701,0.0005336669273674488,qda_margin,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9963681353590139,0.9974901402311622,1.0,4665,0.99234205488194,0.09902383433654904
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.9558193510724442,0.9870334100123532,0.2762096774193548,-72.27883911132812,0.9399773499433749,0.9125893347993403,0.9690601284296556,0.9690601284296556,0.32056451612903225,0.9040289723856949,0.8242478061503117,337,159,53,1660,0.0007753749378025532,qda_max_logit,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9970147999561176,0.9962008024091711,1.0,1687,0.98482194979568,
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.8633003994432005,0.8496193730324387,0.4375,-72.27883911132812,0.8191126279863481,0.7511737089201878,0.900562851782364,0.900562851782364,0.32056451612903225,0.793974732750243,0.7899991678266658,337,159,53,480,0.0007753749378025532,qda_max_logit,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9970147999561176,0.9941221328485809,1.0,521,0.9774859287054409,
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.9976096910880262,0.9988902245202227,0.012096774193548387,-72.27883911132812,0.9368797141722905,0.8812546676624347,1.0,1.0,0.32056451612903225,0.9051312649164678,0.8397177419354839,337,159,0,1180,0.0007753749378025532,qda_max_logit,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9970147999561176,0.9971397268801835,1.0,1166,0.988135593220339,
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.953862218113382,0.9860395193480225,0.2767137096774194,-72.27883911132812,0.9371775846229948,0.9068654266958425,0.9695861968123994,0.9695861968123994,0.3432459677419355,0.8992406211039329,0.8131701145352319,1303,681,208,6631,0.0007753749378025532,qda_max_logit,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9963681353590139,0.9958132091589283,1.0,6750,0.9869864015206902,0.09445325005799532
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.8594898099671082,0.8368756268328451,0.4440524193548387,-72.27883911132812,0.8128026953042746,0.7391803906549215,0.9027128157156221,0.9027128157156221,0.3432459677419355,0.7843279961183891,0.7797334239868433,1303,681,208,1930,0.0007753749378025532,qda_max_logit,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9963681353590139,0.992126000098792,1.0,2085,0.9752104770813844,0.09445325005799532
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + MaxLogit,MaxLogit,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.9967824922288326,0.9982065028858987,0.010080645161290322,-72.27883911132812,0.932460577209164,0.8734671125975474,1.0,1.0,0.3432459677419355,0.8981301421091997,0.8283770161290323,1303,681,0,4701,0.0007753749378025532,qda_max_logit,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9963681353590139,0.9974901402311622,1.0,4665,0.99234205488194,0.09445325005799532
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + Energy,Energy,default classifier settings,validation_best_f1,validation,Overall,2209,496,1713,0.9558158201984821,0.9870325747539997,0.2762096774193548,-72.2877197265625,0.9399773499433749,0.9125893347993403,0.9690601284296556,0.9690601284296556,0.32056451612903225,0.9040289723856949,0.8242478061503117,337,159,53,1660,0.0004735412076115608,qda_energy,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9970147999561176,0.9962008024091711,1.0,1687,0.98482194979568,
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + Energy,Energy,default classifier settings,validation_best_f1,validation,Near-OOD,1029,496,533,0.8632890516250076,0.8496135503661978,0.4375,-72.2877197265625,0.8191126279863481,0.7511737089201878,0.900562851782364,0.900562851782364,0.32056451612903225,0.793974732750243,0.7899991678266658,337,159,53,480,0.0004735412076115608,qda_energy,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9970147999561176,0.9941221328485809,1.0,521,0.9774859287054409,
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + Energy,Energy,default classifier settings,validation_best_f1,validation,Far-OOD,1676,496,1180,0.9976096910880262,0.9988902245202227,0.012096774193548387,-72.2877197265625,0.9368797141722905,0.8812546676624347,1.0,1.0,0.32056451612903225,0.9051312649164678,0.8397177419354839,337,159,0,1180,0.0004735412076115608,qda_energy,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9970147999561176,0.9971397268801835,1.0,1166,0.988135593220339,
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + Energy,Energy,default classifier settings,validation_best_f1,eval,Overall,8823,1984,6839,0.9538591227259221,0.9860386542094761,0.2767137096774194,-72.2877197265625,0.937243816254417,0.9069894679250444,0.9695861968123994,0.9695861968123994,0.34274193548387094,0.8993539612376743,0.8134221306642642,1304,680,208,6631,0.0004735412076115608,qda_energy,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9963681353590139,0.9958132091589283,1.0,6750,0.9869864015206902,0.10151524981483817
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + Energy,Energy,default classifier settings,validation_best_f1,eval,Near-OOD,4122,1984,2138,0.8594799084915055,0.8368672740947584,0.4440524193548387,-72.2877197265625,0.8129738837405224,0.7394636015325671,0.9027128157156221,0.9027128157156221,0.34274193548387094,0.784570596797671,0.7799854401158756,1304,680,208,1930,0.0004735412076115608,qda_energy,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9963681353590139,0.992126000098792,1.0,2085,0.9752104770813844,0.10151524981483817
experiment4_accuracy_vs_ood,Classifier-output scoring,QDA + Energy,Energy,default classifier settings,validation_best_f1,eval,Far-OOD,6685,1984,4701,0.9967824922288326,0.9982065028858987,0.010080645161290322,-72.2877197265625,0.9325530648680818,0.873629436907638,1.0,1.0,0.34274193548387094,0.8982797307404637,0.8286290322580645,1304,680,0,4701,0.0004735412076115608,qda_energy,qda,loaded,0.9097782258064516,0.9096966518671702,True,0.9,0.9963681353590139,0.9974901402311622,1.0,4665,0.99234205488194,0.10151524981483817
